,owner__participant__code,owner__session__code,owner__round_number,name,timestamp,body,owner__gamified,owner__crash_probability,owner__training,current_price,priceIndex,secs_since_round_starts,subsession.tick_frequency,exit_crash,exit_sell,exit_hodl,mindchanges,exit_correct,player.gender,player.age,player.education,FinScore,player.study_major,player.course_financial,player.trading_experience,player.online_trading_experience,player.trading_frequency,player.portfolio_frequency,player.asset_class,player.use_leverage,censoring
79,cct95kr5,9pqvaeel,9,Trade_ends,2021-11-09 23:39:14.590833+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 1}",True,0.06,False,10,0,1,3.0,0,1,0,0,1,Male,36.0,undergraduate: 4th year,6,Other Management,0.0,1.0,1.0,Monthly,Daily,Stocks,No,1000
80,vl7x4ene,9pqvaeel,2,Trade_ends,2021-11-09 23:53:11.899492+00:00,"{""currentPrice"": 14, ""priceIndex"": 2, ""secs_since_round_starts"": 6}",True,0.03,False,14,2,6,2.0,0,1,0,0,1,Male,36.0,undergraduate: 2nd year,8,Other Management,0.0,1.0,1.0,Weekly,Monthly,Cryptocurrencies,No,1000
81,vl7x4ene,9pqvaeel,3,Trade_ends,2021-11-09 23:53:27.462055+00:00,"{""currentPrice"": 14, ""priceIndex"": 3, ""secs_since_round_starts"": 11}",True,0.03,False,14,3,11,3.0,0,1,0,0,1,Male,36.0,undergraduate: 2nd year,8,Other Management,0.0,1.0,1.0,Weekly,Monthly,Cryptocurrencies,No,1000
82,vl7x4ene,9pqvaeel,4,Trade_ends,2021-11-09 23:53:34.256390+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",True,0.06,False,0,2,4,2.0,1,0,0,0,1,Male,36.0,undergraduate: 2nd year,8,Other Management,0.0,1.0,1.0,Weekly,Monthly,Cryptocurrencies,No,4
83,vl7x4ene,9pqvaeel,5,Trade_ends,2021-11-09 23:53:53.772325+00:00,"{""currentPrice"": 14, ""priceIndex"": 4, ""secs_since_round_starts"": 15}",True,0.06,False,14,4,15,3.0,0,1,0,0,1,Male,36.0,undergraduate: 2nd year,8,Other Management,0.0,1.0,1.0,Weekly,Monthly,Cryptocurrencies,No,1000
84,vl7x4ene,9pqvaeel,6,Trade_ends,2021-11-09 23:54:08.193144+00:00,"{""currentPrice"": 15, ""priceIndex"": 5, ""secs_since_round_starts"": 11}",False,0.03,False,15,5,11,2.0,0,1,0,0,1,Male,36.0,undergraduate: 2nd year,8,Other Management,0.0,1.0,1.0,Weekly,Monthly,Cryptocurrencies,No,1000
85,vl7x4ene,9pqvaeel,7,Trade_ends,2021-11-09 23:55:14.656968+00:00,"{""currentPrice"": 12, ""priceIndex"": 5, ""secs_since_round_starts"": 16}",False,0.03,False,12,5,16,3.0,0,1,0,0,1,Male,36.0,undergraduate: 2nd year,8,Other Management,0.0,1.0,1.0,Weekly,Monthly,Cryptocurrencies,No,1000
86,vl7x4ene,9pqvaeel,8,Trade_ends,2021-11-09 23:55:29.277206+00:00,"{""currentPrice"": 17, ""priceIndex"": 5, ""secs_since_round_starts"": 11}",False,0.06,False,17,5,11,2.0,0,1,0,0,1,Male,36.0,undergraduate: 2nd year,8,Other Management,0.0,1.0,1.0,Weekly,Monthly,Cryptocurrencies,No,1000
87,vl7x4ene,9pqvaeel,9,Trade_ends,2021-11-09 23:55:55.272418+00:00,"{""currentPrice"": 17, ""priceIndex"": 7, ""secs_since_round_starts"": 22}",False,0.06,False,17,7,22,3.0,0,1,0,0,1,Male,36.0,undergraduate: 2nd year,8,Other Management,0.0,1.0,1.0,Weekly,Monthly,Cryptocurrencies,No,1000
88,v0cqymun,9pqvaeel,2,Trade_ends,2021-11-09 23:58:32.729417+00:00,"{""currentPrice"": 16, ""priceIndex"": 5, ""secs_since_round_starts"": 15}",False,0.03,False,16,5,15,2.0,0,1,0,0,1,Female,19.0,undergraduate: 2nd year,5,Other,0.0,1.0,1.0,Less than once a month,Weekly,Cryptocurrencies,No,1000
89,v0cqymun,9pqvaeel,3,Trade_ends,2021-11-09 23:58:53.663444+00:00,"{""currentPrice"": 12, ""priceIndex"": 3, ""secs_since_round_starts"": 14}",False,0.03,False,12,3,14,3.0,0,1,0,0,1,Female,19.0,undergraduate: 2nd year,5,Other,0.0,1.0,1.0,Less than once a month,Weekly,Cryptocurrencies,No,1000
90,v0cqymun,9pqvaeel,4,Trade_ends,2021-11-09 23:59:13.153175+00:00,"{""currentPrice"": 0, ""priceIndex"": 8, ""secs_since_round_starts"": 16}",False,0.06,False,0,8,16,2.0,1,0,0,0,1,Female,19.0,undergraduate: 2nd year,5,Other,0.0,1.0,1.0,Less than once a month,Weekly,Cryptocurrencies,No,16
91,v0cqymun,9pqvaeel,5,Trade_ends,2021-11-09 23:59:42.687764+00:00,"{""currentPrice"": 0, ""priceIndex"": 6, ""secs_since_round_starts"": 21}",False,0.06,False,0,6,21,3.0,1,0,0,1,1,Female,19.0,undergraduate: 2nd year,5,Other,0.0,1.0,1.0,Less than once a month,Weekly,Cryptocurrencies,No,21
92,v0cqymun,9pqvaeel,6,Trade_ends,2021-11-10 00:00:59.955015+00:00,"{""currentPrice"": 30, ""priceIndex"": 18, ""secs_since_round_starts"": 71}",True,0.03,False,30,18,71,2.0,0,1,0,2,1,Female,19.0,undergraduate: 2nd year,5,Other,0.0,1.0,1.0,Less than once a month,Weekly,Cryptocurrencies,No,1000
93,v0cqymun,9pqvaeel,7,Trade_ends,2021-11-10 00:01:25.798588+00:00,"{""currentPrice"": 0, ""priceIndex"": 7, ""secs_since_round_starts"": 21}",True,0.03,False,0,7,21,3.0,1,0,0,0,1,Female,19.0,undergraduate: 2nd year,5,Other,0.0,1.0,1.0,Less than once a month,Weekly,Cryptocurrencies,No,21
94,v0cqymun,9pqvaeel,8,Trade_ends,2021-11-10 00:01:49.222542+00:00,"{""currentPrice"": 21, ""priceIndex"": 7, ""secs_since_round_starts"": 17}",True,0.06,False,21,7,17,2.0,0,1,0,0,1,Female,19.0,undergraduate: 2nd year,5,Other,0.0,1.0,1.0,Less than once a month,Weekly,Cryptocurrencies,No,1000
95,v0cqymun,9pqvaeel,9,Trade_ends,2021-11-10 00:02:31.420093+00:00,"{""currentPrice"": 0, ""priceIndex"": 8, ""secs_since_round_starts"": 39}",True,0.06,False,0,8,39,3.0,1,0,0,3,1,Female,19.0,undergraduate: 2nd year,5,Other,0.0,1.0,1.0,Less than once a month,Weekly,Cryptocurrencies,No,39
96,43omyu30,9pqvaeel,2,Trade_ends,2021-11-10 00:06:21.470244+00:00,"{""currentPrice"": 17, ""priceIndex"": 14, ""secs_since_round_starts"": 30}",True,0.03,False,17,14,30,2.0,0,1,0,0,1,Female,27.0,undergraduate: 3d year,9,Other,1.0,1.0,1.0,Monthly,Daily,Cryptocurrencies,No,1000
97,43omyu30,9pqvaeel,3,Trade_ends,2021-11-10 00:07:12.038366+00:00,"{""currentPrice"": 27, ""priceIndex"": 13, ""secs_since_round_starts"": 43}",True,0.03,False,27,13,43,3.0,0,1,0,0,1,Female,27.0,undergraduate: 3d year,9,Other,1.0,1.0,1.0,Monthly,Daily,Cryptocurrencies,No,1000
98,43omyu30,9pqvaeel,4,Trade_ends,2021-11-10 00:07:36.463009+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 10}",True,0.06,False,0,5,10,2.0,1,0,0,0,1,Female,27.0,undergraduate: 3d year,9,Other,1.0,1.0,1.0,Monthly,Daily,Cryptocurrencies,No,10
99,43omyu30,9pqvaeel,5,Trade_ends,2021-11-10 00:08:14.987344+00:00,"{""currentPrice"": 17, ""priceIndex"": 8, ""secs_since_round_starts"": 26}",True,0.06,False,17,8,26,3.0,0,1,0,0,1,Female,27.0,undergraduate: 3d year,9,Other,1.0,1.0,1.0,Monthly,Daily,Cryptocurrencies,No,1000
100,43omyu30,9pqvaeel,6,Trade_ends,2021-11-10 00:08:30.108149+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",False,0.03,False,0,2,4,2.0,1,0,0,0,1,Female,27.0,undergraduate: 3d year,9,Other,1.0,1.0,1.0,Monthly,Daily,Cryptocurrencies,No,4
101,oa18pjy7,9pqvaeel,2,Trade_ends,2021-11-10 00:08:36.032352+00:00,"{""currentPrice"": 17, ""priceIndex"": 5, ""secs_since_round_starts"": 12}",False,0.03,False,17,5,12,2.0,0,1,0,0,1,Female,41.0,master,8,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,1000
102,oa18pjy7,9pqvaeel,3,Trade_ends,2021-11-10 00:08:57.172669+00:00,"{""currentPrice"": 14, ""priceIndex"": 4, ""secs_since_round_starts"": 14}",False,0.03,False,14,4,14,3.0,0,1,0,0,1,Female,41.0,master,8,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,1000
103,43omyu30,9pqvaeel,7,Trade_ends,2021-11-10 00:08:59.075197+00:00,"{""currentPrice"": 20, ""priceIndex"": 7, ""secs_since_round_starts"": 23}",False,0.03,False,20,7,23,3.0,0,1,0,0,1,Female,27.0,undergraduate: 3d year,9,Other,1.0,1.0,1.0,Monthly,Daily,Cryptocurrencies,No,1000
104,3qua64su,9pqvaeel,2,Trade_ends,2021-11-10 00:09:02.013312+00:00,"{""currentPrice"": 0, ""priceIndex"": 11, ""secs_since_round_starts"": 22}",True,0.03,False,0,11,22,2.0,1,0,0,0,1,Female,34.0,high-school graduate,4,Other,0.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,22
105,oa18pjy7,9pqvaeel,4,Trade_ends,2021-11-10 00:09:04.330653+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",False,0.06,False,0,1,2,2.0,1,0,0,0,1,Female,41.0,master,8,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,2
106,43omyu30,9pqvaeel,8,Trade_ends,2021-11-10 00:09:05.714179+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",False,0.06,False,0,1,2,2.0,1,0,0,0,1,Female,27.0,undergraduate: 3d year,9,Other,1.0,1.0,1.0,Monthly,Daily,Cryptocurrencies,No,2
107,oa18pjy7,9pqvaeel,5,Trade_ends,2021-11-10 00:09:17.303937+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 6}",False,0.06,False,0,2,6,3.0,1,0,0,0,1,Female,41.0,master,8,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,6
108,43omyu30,9pqvaeel,9,Trade_ends,2021-11-10 00:09:28.074015+00:00,"{""currentPrice"": 16, ""priceIndex"": 4, ""secs_since_round_starts"": 15}",False,0.06,False,16,4,15,3.0,0,1,0,0,1,Female,27.0,undergraduate: 3d year,9,Other,1.0,1.0,1.0,Monthly,Daily,Cryptocurrencies,No,1000
109,3qua64su,9pqvaeel,3,Trade_ends,2021-11-10 00:09:58.097755+00:00,"{""currentPrice"": 0, ""priceIndex"": 16, ""secs_since_round_starts"": 48}",True,0.03,False,0,16,48,3.0,1,0,0,0,1,Female,34.0,high-school graduate,4,Other,0.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,48
110,3qua64su,9pqvaeel,4,Trade_ends,2021-11-10 00:10:06.242758+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",True,0.06,False,0,1,2,2.0,1,0,0,0,1,Female,34.0,high-school graduate,4,Other,0.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,2
111,3qua64su,9pqvaeel,5,Trade_ends,2021-11-10 00:10:36.226059+00:00,"{""currentPrice"": 0, ""priceIndex"": 8, ""secs_since_round_starts"": 24}",True,0.06,False,0,8,24,3.0,1,0,0,0,1,Female,34.0,high-school graduate,4,Other,0.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,24
112,oa18pjy7,9pqvaeel,6,Trade_ends,2021-11-10 00:11:02.259107+00:00,"{""currentPrice"": 14, ""priceIndex"": 2, ""secs_since_round_starts"": 10}",True,0.03,False,14,2,10,2.0,0,1,0,0,1,Female,41.0,master,8,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,1000
113,oa18pjy7,9pqvaeel,7,Trade_ends,2021-11-10 00:11:21.867355+00:00,"{""currentPrice"": 14, ""priceIndex"": 4, ""secs_since_round_starts"": 14}",True,0.03,False,14,4,14,3.0,0,1,0,0,1,Female,41.0,master,8,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,1000
114,3qua64su,9pqvaeel,6,Trade_ends,2021-11-10 00:11:34.704082+00:00,"{""currentPrice"": 33, ""priceIndex"": 25, ""secs_since_round_starts"": 50}",False,0.03,False,33,25,50,2.0,0,0,1,0,1,Female,34.0,high-school graduate,4,Other,0.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,50
115,oa18pjy7,9pqvaeel,8,Trade_ends,2021-11-10 00:11:36.341309+00:00,"{""currentPrice"": 14, ""priceIndex"": 4, ""secs_since_round_starts"": 10}",True,0.06,False,14,4,10,2.0,0,1,0,0,1,Female,41.0,master,8,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,1000
116,oa18pjy7,9pqvaeel,9,Trade_ends,2021-11-10 00:11:50.393763+00:00,"{""currentPrice"": 13, ""priceIndex"": 2, ""secs_since_round_starts"": 8}",True,0.06,False,13,2,8,3.0,0,1,0,0,1,Female,41.0,master,8,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,1000
117,3qua64su,9pqvaeel,7,Trade_ends,2021-11-10 00:12:54.995861+00:00,"{""currentPrice"": 32, ""priceIndex"": 25, ""secs_since_round_starts"": 75}",False,0.03,False,32,25,75,3.0,0,0,1,0,1,Female,34.0,high-school graduate,4,Other,0.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,75
118,3qua64su,9pqvaeel,8,Trade_ends,2021-11-10 00:13:17.824500+00:00,"{""currentPrice"": 0, ""priceIndex"": 9, ""secs_since_round_starts"": 18}",False,0.06,False,0,9,18,2.0,1,0,0,0,1,Female,34.0,high-school graduate,4,Other,0.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,18
119,3qua64su,9pqvaeel,9,Trade_ends,2021-11-10 00:14:03.700887+00:00,"{""currentPrice"": 0, ""priceIndex"": 12, ""secs_since_round_starts"": 36}",False,0.06,False,0,12,36,3.0,1,0,0,0,1,Female,34.0,high-school graduate,4,Other,0.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,36
120,z0qsv8q5,9pqvaeel,2,Trade_ends,2021-11-10 00:15:24.209061+00:00,"{""currentPrice"": 0, ""priceIndex"": 25, ""secs_since_round_starts"": 50}",False,0.03,False,0,25,50,2.0,1,0,1,0,2,Female,27.0,undergraduate: 4th year,10,Other Management,0.0,1.0,1.0,Monthly,Daily,Stocks,No,50
121,z0qsv8q5,9pqvaeel,3,Trade_ends,2021-11-10 00:15:58.230788+00:00,"{""currentPrice"": 15, ""priceIndex"": 8, ""secs_since_round_starts"": 27}",False,0.03,False,15,8,27,3.0,0,1,0,0,1,Female,27.0,undergraduate: 4th year,10,Other Management,0.0,1.0,1.0,Monthly,Daily,Stocks,No,1000
122,z0qsv8q5,9pqvaeel,4,Trade_ends,2021-11-10 00:16:14.230040+00:00,"{""currentPrice"": 0, ""priceIndex"": 6, ""secs_since_round_starts"": 12}",False,0.06,False,0,6,12,2.0,1,0,0,0,1,Female,27.0,undergraduate: 4th year,10,Other Management,0.0,1.0,1.0,Monthly,Daily,Stocks,No,12
123,z0qsv8q5,9pqvaeel,5,Trade_ends,2021-11-10 00:16:36.572457+00:00,"{""currentPrice"": 15, ""priceIndex"": 5, ""secs_since_round_starts"": 17}",False,0.06,False,15,5,17,3.0,0,1,0,0,1,Female,27.0,undergraduate: 4th year,10,Other Management,0.0,1.0,1.0,Monthly,Daily,Stocks,No,1000
124,z0qsv8q5,9pqvaeel,6,Trade_ends,2021-11-10 00:16:58.931529+00:00,"{""currentPrice"": 21, ""priceIndex"": 8, ""secs_since_round_starts"": 18}",True,0.03,False,21,8,18,2.0,0,1,0,0,1,Female,27.0,undergraduate: 4th year,10,Other Management,0.0,1.0,1.0,Monthly,Daily,Stocks,No,1000
125,z0qsv8q5,9pqvaeel,7,Trade_ends,2021-11-10 00:17:32.553796+00:00,"{""currentPrice"": 17, ""priceIndex"": 8, ""secs_since_round_starts"": 28}",True,0.03,False,17,8,28,3.0,0,1,0,1,1,Female,27.0,undergraduate: 4th year,10,Other Management,0.0,1.0,1.0,Monthly,Daily,Stocks,No,1000
126,z0qsv8q5,9pqvaeel,8,Trade_ends,2021-11-10 00:17:40.665307+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",True,0.06,False,0,2,4,2.0,1,0,0,0,1,Female,27.0,undergraduate: 4th year,10,Other Management,0.0,1.0,1.0,Monthly,Daily,Stocks,No,4
127,26t3h0hh,9pqvaeel,2,Trade_ends,2021-11-10 00:18:13.246566+00:00,"{""currentPrice"": 18, ""priceIndex"": 7, ""secs_since_round_starts"": 36}",True,0.03,False,18,7,36,2.0,0,1,0,0,1,Male,33.0,undergraduate: 4th year,9,Finance,1.0,1.0,1.0,Less than once a month,Daily,Stocks,No,1000
128,z0qsv8q5,9pqvaeel,9,Trade_ends,2021-11-10 00:18:14.473943+00:00,"{""currentPrice"": 21, ""priceIndex"": 8, ""secs_since_round_starts"": 29}",True,0.06,False,21,8,29,3.0,0,1,0,1,1,Female,27.0,undergraduate: 4th year,10,Other Management,0.0,1.0,1.0,Monthly,Daily,Stocks,No,1000
129,26t3h0hh,9pqvaeel,3,Trade_ends,2021-11-10 00:19:00.096119+00:00,"{""currentPrice"": 24, ""priceIndex"": 11, ""secs_since_round_starts"": 40}",True,0.03,False,24,11,40,3.0,0,1,0,0,1,Male,33.0,undergraduate: 4th year,9,Finance,1.0,1.0,1.0,Less than once a month,Daily,Stocks,No,1000
130,n7luyf44,9pqvaeel,2,Trade_ends,2021-11-10 00:19:48.470765+00:00,"{""currentPrice"": 16, ""priceIndex"": 5, ""secs_since_round_starts"": 13}",False,0.03,False,16,5,13,2.0,0,1,0,0,1,Female,61.0,MBA,10,Other,0.0,1.0,1.0,Monthly,Multiple times a day,Stocks,No,1000
131,26t3h0hh,9pqvaeel,4,Trade_ends,2021-11-10 00:19:52.445682+00:00,"{""currentPrice"": 30, ""priceIndex"": 18, ""secs_since_round_starts"": 44}",True,0.06,False,30,18,44,2.0,0,1,0,1,1,Male,33.0,undergraduate: 4th year,9,Finance,1.0,1.0,1.0,Less than once a month,Daily,Stocks,No,1000
132,n7luyf44,9pqvaeel,3,Trade_ends,2021-11-10 00:20:12.670064+00:00,"{""currentPrice"": 16, ""priceIndex"": 4, ""secs_since_round_starts"": 15}",False,0.03,False,16,4,15,3.0,0,1,0,0,1,Female,61.0,MBA,10,Other,0.0,1.0,1.0,Monthly,Multiple times a day,Stocks,No,1000
133,n7luyf44,9pqvaeel,4,Trade_ends,2021-11-10 00:20:35.921109+00:00,"{""currentPrice"": 16, ""priceIndex"": 7, ""secs_since_round_starts"": 16}",False,0.06,False,16,7,16,2.0,0,1,0,0,1,Female,61.0,MBA,10,Other,0.0,1.0,1.0,Monthly,Multiple times a day,Stocks,No,1000
134,n7luyf44,9pqvaeel,5,Trade_ends,2021-11-10 00:20:55.359227+00:00,"{""currentPrice"": 0, ""priceIndex"": 4, ""secs_since_round_starts"": 12}",False,0.06,False,0,4,12,3.0,1,0,0,0,1,Female,61.0,MBA,10,Other,0.0,1.0,1.0,Monthly,Multiple times a day,Stocks,No,12
135,26t3h0hh,9pqvaeel,5,Trade_ends,2021-11-10 00:21:00.595657+00:00,"{""currentPrice"": 0, ""priceIndex"": 20, ""secs_since_round_starts"": 60}",True,0.06,False,0,20,60,3.0,1,0,0,0,1,Male,33.0,undergraduate: 4th year,9,Finance,1.0,1.0,1.0,Less than once a month,Daily,Stocks,No,60
136,n7luyf44,9pqvaeel,6,Trade_ends,2021-11-10 00:21:10.364799+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",True,0.03,False,0,3,6,2.0,1,0,0,0,1,Female,61.0,MBA,10,Other,0.0,1.0,1.0,Monthly,Multiple times a day,Stocks,No,6
137,n7luyf44,9pqvaeel,7,Trade_ends,2021-11-10 00:21:40.852482+00:00,"{""currentPrice"": 14, ""priceIndex"": 3, ""secs_since_round_starts"": 12}",True,0.03,False,14,3,12,3.0,0,1,0,0,1,Female,61.0,MBA,10,Other,0.0,1.0,1.0,Monthly,Multiple times a day,Stocks,No,1000
138,26t3h0hh,9pqvaeel,6,Trade_ends,2021-11-10 00:21:53.748465+00:00,"{""currentPrice"": 22, ""priceIndex"": 18, ""secs_since_round_starts"": 39}",False,0.03,False,22,18,39,2.0,0,1,0,0,1,Male,33.0,undergraduate: 4th year,9,Finance,1.0,1.0,1.0,Less than once a month,Daily,Stocks,No,1000
139,n7luyf44,9pqvaeel,8,Trade_ends,2021-11-10 00:21:58.699602+00:00,"{""currentPrice"": 16, ""priceIndex"": 4, ""secs_since_round_starts"": 10}",True,0.06,False,16,4,10,2.0,0,1,0,0,1,Female,61.0,MBA,10,Other,0.0,1.0,1.0,Monthly,Multiple times a day,Stocks,No,1000
140,n7luyf44,9pqvaeel,9,Trade_ends,2021-11-10 00:22:16.420147+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 9}",True,0.06,False,0,3,9,3.0,1,0,0,0,1,Female,61.0,MBA,10,Other,0.0,1.0,1.0,Monthly,Multiple times a day,Stocks,No,9
141,26t3h0hh,9pqvaeel,7,Trade_ends,2021-11-10 00:22:40.261726+00:00,"{""currentPrice"": 26, ""priceIndex"": 13, ""secs_since_round_starts"": 42}",False,0.03,False,26,13,42,3.0,0,1,0,0,1,Male,33.0,undergraduate: 4th year,9,Finance,1.0,1.0,1.0,Less than once a month,Daily,Stocks,No,1000
142,26t3h0hh,9pqvaeel,8,Trade_ends,2021-11-10 00:23:16.951645+00:00,"{""currentPrice"": 0, ""priceIndex"": 16, ""secs_since_round_starts"": 32}",False,0.06,False,0,16,32,2.0,1,0,0,0,1,Male,33.0,undergraduate: 4th year,9,Finance,1.0,1.0,1.0,Less than once a month,Daily,Stocks,No,32
143,26t3h0hh,9pqvaeel,9,Trade_ends,2021-11-10 00:23:53.783318+00:00,"{""currentPrice"": 20, ""priceIndex"": 10, ""secs_since_round_starts"": 32}",False,0.06,False,20,10,32,3.0,0,1,0,0,1,Male,33.0,undergraduate: 4th year,9,Finance,1.0,1.0,1.0,Less than once a month,Daily,Stocks,No,1000
144,zumj7xxa,9pqvaeel,2,Trade_ends,2021-11-10 00:25:58.731831+00:00,"{""currentPrice"": 29, ""priceIndex"": 25, ""secs_since_round_starts"": 50}",True,0.03,False,29,25,50,2.0,0,0,1,0,1,Female,21.0,undergraduate: 1st year,7,Other,0.0,1.0,1.0,Less than once a month,Monthly,Stocks,Do not know,50
145,shebrfms,9pqvaeel,2,Trade_ends,2021-11-10 00:27:00.241520+00:00,"{""currentPrice"": 35, ""priceIndex"": 25, ""secs_since_round_starts"": 50}",False,0.03,False,35,25,50,2.0,0,0,1,0,1,Male,29.0,undergraduate: 1st year,8,Other Management,0.0,1.0,0.0,Less than once a month,Weekly,Cryptocurrencies,No,50
146,zumj7xxa,9pqvaeel,3,Trade_ends,2021-11-10 00:27:26.456473+00:00,"{""currentPrice"": 37, ""priceIndex"": 25, ""secs_since_round_starts"": 75}",True,0.03,False,37,25,75,3.0,0,0,1,0,1,Female,21.0,undergraduate: 1st year,7,Other,0.0,1.0,1.0,Less than once a month,Monthly,Stocks,Do not know,75
147,cyvs2mes,9pqvaeel,2,Trade_ends,2021-11-10 00:27:43.009977+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",True,0.03,False,0,3,6,2.0,1,0,0,0,1,Male,25.0,undergraduate: 4th year,10,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,6
148,zumj7xxa,9pqvaeel,4,Trade_ends,2021-11-10 00:27:54.275635+00:00,"{""currentPrice"": 0, ""priceIndex"": 8, ""secs_since_round_starts"": 16}",True,0.06,False,0,8,16,2.0,1,0,0,0,1,Female,21.0,undergraduate: 1st year,7,Other,0.0,1.0,1.0,Less than once a month,Monthly,Stocks,Do not know,16
149,shebrfms,9pqvaeel,3,Trade_ends,2021-11-10 00:28:25.916767+00:00,"{""currentPrice"": 41, ""priceIndex"": 25, ""secs_since_round_starts"": 75}",False,0.03,False,41,25,75,3.0,0,0,1,0,1,Male,29.0,undergraduate: 1st year,8,Other Management,0.0,1.0,0.0,Less than once a month,Weekly,Cryptocurrencies,No,75
150,shebrfms,9pqvaeel,4,Trade_ends,2021-11-10 00:28:36.727773+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",False,0.06,False,0,1,2,2.0,1,0,0,0,1,Male,29.0,undergraduate: 1st year,8,Other Management,0.0,1.0,0.0,Less than once a month,Weekly,Cryptocurrencies,No,2
151,cyvs2mes,9pqvaeel,3,Trade_ends,2021-11-10 00:28:57.538125+00:00,"{""currentPrice"": 28, ""priceIndex"": 21, ""secs_since_round_starts"": 66}",True,0.03,False,28,21,66,3.0,0,1,0,0,1,Male,25.0,undergraduate: 4th year,10,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
152,shebrfms,9pqvaeel,5,Trade_ends,2021-11-10 00:29:04.186652+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 15}",False,0.06,False,0,5,15,3.0,1,0,0,0,1,Male,29.0,undergraduate: 1st year,8,Other Management,0.0,1.0,0.0,Less than once a month,Weekly,Cryptocurrencies,No,15
153,cyvs2mes,9pqvaeel,4,Trade_ends,2021-11-10 00:29:08.284490+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",True,0.06,False,0,3,6,2.0,1,0,0,0,1,Male,25.0,undergraduate: 4th year,10,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,6
154,shebrfms,9pqvaeel,6,Trade_ends,2021-11-10 00:29:46.923521+00:00,"{""currentPrice"": 0, ""priceIndex"": 17, ""secs_since_round_starts"": 34}",True,0.03,False,0,17,34,2.0,1,0,0,0,1,Male,29.0,undergraduate: 1st year,8,Other Management,0.0,1.0,0.0,Less than once a month,Weekly,Cryptocurrencies,No,34
155,cyvs2mes,9pqvaeel,5,Trade_ends,2021-11-10 00:30:11.071485+00:00,"{""currentPrice"": 25, ""priceIndex"": 18, ""secs_since_round_starts"": 56}",True,0.06,False,25,18,56,3.0,0,1,0,0,1,Male,25.0,undergraduate: 4th year,10,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
156,cyvs2mes,9pqvaeel,6,Trade_ends,2021-11-10 00:30:31.427757+00:00,"{""currentPrice"": 0, ""priceIndex"": 8, ""secs_since_round_starts"": 16}",False,0.03,False,0,8,16,2.0,1,0,0,0,1,Male,25.0,undergraduate: 4th year,10,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,16
157,shebrfms,9pqvaeel,7,Trade_ends,2021-11-10 00:30:59.415174+00:00,"{""currentPrice"": 0, ""priceIndex"": 21, ""secs_since_round_starts"": 63}",True,0.03,False,0,21,63,3.0,1,0,0,0,1,Male,29.0,undergraduate: 1st year,8,Other Management,0.0,1.0,0.0,Less than once a month,Weekly,Cryptocurrencies,No,63
