,owner__participant__code,owner__session__code,owner__round_number,name,timestamp,body,owner__gamified,owner__crash_probability,owner__training,owner__exit_price,owner__subsession__starting_price,owner__subsession__max_length,current_price,priceIndex,secs_since_round_starts,subsession.tick_frequency,exit_crash,exit_sell,exit_hodl,mindchanges,exit_correct,gamified_first,player.gender,player.age,player.education,participant.payoff,FinScore,player.study_major,player.course_financial,player.trading_experience,player.online_trading_experience,player.trading_frequency,player.portfolio_frequency,player.asset_class,player.use_leverage,player.nationality,censoring,censoring_price
3535,7ni6ifnj,hgp2owka,2,Trade_ends,2021-11-17 20:16:57.055818+00:00,"{""currentPrice"": 0, ""priceIndex"": 10, ""secs_since_round_starts"": 20}",True,0.02,False,0.0,10.0,30.0,0,10,20,2.0,1,0,0,0,1,1,Male,50.0,master,39,10,Other,0.0,1.0,0.0,Monthly,Daily,Stocks,No,GB,20,0.0
3536,mj5y8d8y,cv9yjdhy,2,Trade_ends,2021-11-17 20:16:57.536956+00:00,"{""currentPrice"": 33, ""priceIndex"": 25, ""secs_since_round_starts"": 53}",True,0.02,False,33.0,10.0,30.0,33,25,53,2.0,0,1,0,0,1,1,Male,46.0,master,43,8,Other Management,0.0,1.0,1.0,Weekly,Daily,Cryptocurrencies,No,GB,1000,1000.0
3549,vph4zr56,cv9yjdhy,2,Trade_ends,2021-11-17 20:17:07.794590+00:00,"{""currentPrice"": 19, ""priceIndex"": 9, ""secs_since_round_starts"": 22}",True,0.02,False,19.0,10.0,30.0,19,9,22,2.0,0,1,0,0,1,1,Male,49.0,master,19,7,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,CA,1000,1000.0
3551,83cev9n4,hgp2owka,2,Trade_ends,2021-11-17 20:17:08.516719+00:00,"{""currentPrice"": 0, ""priceIndex"": 24, ""secs_since_round_starts"": 48}",True,0.02,False,0.0,10.0,30.0,0,24,48,2.0,1,0,0,0,1,1,Male,42.0,master,7,7,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Cryptocurrencies,No,BR,48,0.0
3555,pq9wqsem,hgp2owka,2,Trade_ends,2021-11-17 20:17:13.753351+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 10}",False,0.02,False,0.0,10.0,30.0,0,5,10,2.0,1,0,0,0,1,0,Male,32.0,master,27,6,Other Management,0.0,0.0,0.0,Less than once a month,Monthly,Stocks,No,FR,10,0.0
3560,9j7zbmc6,hgp2owka,2,Trade_ends,2021-11-17 20:17:17.117705+00:00,"{""currentPrice"": 28, ""priceIndex"": 17, ""secs_since_round_starts"": 55}",False,0.02,False,28.0,10.0,30.0,28,17,55,2.0,0,1,0,1,1,0,Female,35.0,master,9,9,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Cryptocurrencies,No,GB,1000,1000.0
3562,jhmwz4km,hgp2owka,2,Trade_ends,2021-11-17 20:17:17.913054+00:00,"{""currentPrice"": 17, ""priceIndex"": 6, ""secs_since_round_starts"": 14}",False,0.02,False,17.0,10.0,30.0,17,6,14,2.0,0,1,0,0,1,0,Female,38.0,master,25,7,Other,1.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,US,1000,1000.0
3563,8tp5rxbo,hgp2owka,2,Trade_ends,2021-11-17 20:17:18.740960+00:00,"{""currentPrice"": 0, ""priceIndex"": 24, ""secs_since_round_starts"": 48}",True,0.02,False,0.0,10.0,30.0,0,24,48,2.0,1,0,0,0,1,1,Female,44.0,master,5,5,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Bonds,Do not know,GB,48,0.0
3565,k8jrq4z3,cv9yjdhy,2,Trade_ends,2021-11-17 20:17:21.608061+00:00,"{""currentPrice"": 37, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",True,0.02,False,37.0,10.0,30.0,37,30,60,2.0,0,0,1,0,1,1,Male,34.0,undergraduate: 4th year,27,7,Other,0.0,1.0,1.0,Monthly,Daily,Cryptocurrencies,No,GB,60,1000.0
3570,0s5qtqfb,cv9yjdhy,2,Trade_ends,2021-11-17 20:17:25.466959+00:00,"{""currentPrice"": 0, ""priceIndex"": 29, ""secs_since_round_starts"": 58}",False,0.02,False,0.0,10.0,30.0,0,29,58,2.0,1,0,0,0,1,0,Male,48.0,undergraduate: 3d year,22,7,Other,0.0,1.0,1.0,Less than once a month,Weekly,Cryptocurrencies,No,GB,58,0.0
3598,z2aukbp8,cv9yjdhy,2,Trade_ends,2021-11-17 20:17:51.201874+00:00,"{""currentPrice"": 44, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",False,0.02,False,44.0,10.0,30.0,44,30,60,2.0,0,0,1,0,1,0,Male,67.0,undergraduate: 4th year,34,10,Other,0.0,1.0,0.0,Less than once a month,Monthly,Stocks,No,GB,60,1000.0
3613,lpja1kl9,cv9yjdhy,2,Trade_ends,2021-11-17 20:18:04.844720+00:00,"{""currentPrice"": 0, ""priceIndex"": 9, ""secs_since_round_starts"": 18}",True,0.02,False,0.0,10.0,30.0,0,9,18,2.0,1,0,0,0,1,1,Female,30.0,undergraduate: 4th year,6,6,Other,0.0,1.0,0.0,Less than once a month,Monthly,Stocks,No,CA,18,0.0
3618,c8uhqc6m,cv9yjdhy,2,Trade_ends,2021-11-17 20:18:09.853639+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",False,0.02,False,0.0,10.0,30.0,0,1,2,2.0,1,0,0,0,1,0,Female,28.0,undergraduate: 4th year,32,7,Finance,0.0,1.0,1.0,Weekly,Daily,Stocks,No,US,2,0.0
3620,f8vyblqq,hgp2owka,2,Trade_ends,2021-11-17 20:18:13.212268+00:00,"{""currentPrice"": 37, ""priceIndex"": 26, ""secs_since_round_starts"": 54}",True,0.02,False,37.0,10.0,30.0,37,26,54,2.0,0,1,0,0,1,1,Female,23.0,undergraduate: 2nd year,29,9,Other,1.0,1.0,1.0,Monthly,Daily,Stocks,No,US,1000,1000.0
3628,gy2w7gr5,cv9yjdhy,2,Trade_ends,2021-11-17 20:18:20.956221+00:00,"{""currentPrice"": 46, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",True,0.02,False,46.0,10.0,30.0,46,30,60,2.0,0,0,1,0,1,1,Male,22.0,undergraduate: 4th year,53,7,Other,0.0,0.0,1.0,Monthly,Less than once a month,Stocks,No,CA,60,1000.0
3632,astv6qii,cv9yjdhy,2,Trade_ends,2021-11-17 20:18:23.459062+00:00,"{""currentPrice"": 16, ""priceIndex"": 4, ""secs_since_round_starts"": 11}",False,0.02,False,16.0,10.0,30.0,16,4,11,2.0,0,1,0,0,1,0,Female,38.0,undergraduate: 1st year,7,7,Other,0.0,1.0,1.0,Less than once a month,Weekly,Cryptocurrencies,Do not know,GB,1000,1000.0
3636,ui7qlhpw,cv9yjdhy,2,Trade_ends,2021-11-17 20:18:29.286781+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",True,0.02,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,1,Female,30.0,undergraduate: 4th year,7,7,Other,0.0,1.0,1.0,Less than once a month,Multiple times a day,Stocks,Do not know,CA,4,0.0
3638,83j4pg9d,cv9yjdhy,2,Trade_ends,2021-11-17 20:18:29.670001+00:00,"{""currentPrice"": 11, ""priceIndex"": 3, ""secs_since_round_starts"": 8}",False,0.02,False,11.0,10.0,30.0,11,3,8,2.0,0,1,0,0,1,0,Male,54.0,did not graduate high school,20,7,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,Do not know,GB,1000,1000.0
3640,kgic67cd,cv9yjdhy,2,Trade_ends,2021-11-17 20:18:33.025758+00:00,"{""currentPrice"": 0, ""priceIndex"": 20, ""secs_since_round_starts"": 40}",False,0.02,False,0.0,10.0,30.0,0,20,40,2.0,1,0,0,0,1,0,Female,74.0,high-school graduate,30,7,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,CA,40,0.0
3667,189o3uep,cv9yjdhy,2,Trade_ends,2021-11-17 20:19:00.963556+00:00,"{""currentPrice"": 11, ""priceIndex"": 2, ""secs_since_round_starts"": 7}",True,0.02,False,11.0,10.0,30.0,11,2,7,2.0,0,1,0,0,1,1,Male,22.0,undergraduate: 2nd year,6,6,Economics,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,Do not know,CA,1000,1000.0
3668,dqp6k6c9,cv9yjdhy,2,Trade_ends,2021-11-17 20:19:02.177785+00:00,"{""currentPrice"": 0, ""priceIndex"": 20, ""secs_since_round_starts"": 40}",True,0.02,False,0.0,10.0,30.0,0,20,40,2.0,1,0,0,0,1,1,Female,26.0,high-school graduate,4,4,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,GB,40,0.0
3673,ed6tswqm,cv9yjdhy,2,Trade_ends,2021-11-17 20:19:07.571053+00:00,"{""currentPrice"": 17, ""priceIndex"": 7, ""secs_since_round_starts"": 16}",True,0.02,False,17.0,10.0,30.0,17,7,16,2.0,0,1,0,0,1,1,Male,28.0,undergraduate: 4th year,10,10,Economics,0.0,1.0,1.0,Weekly,Daily,Stocks,No,CA,1000,1000.0
3674,37o6o0sz,hgp2owka,2,Trade_ends,2021-11-17 20:19:08.082752+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",False,0.02,False,0.0,10.0,30.0,0,3,6,2.0,1,0,0,0,1,0,Female,26.0,master,3,3,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,GB,6,0.0
3689,38otkuvl,cv9yjdhy,2,Trade_ends,2021-11-17 20:19:27.587786+00:00,"{""currentPrice"": 31, ""priceIndex"": 24, ""secs_since_round_starts"": 50}",False,0.02,False,31.0,10.0,30.0,31,24,50,2.0,0,1,0,0,1,0,Male,46.0,undergraduate: 4th year,41,10,Other,0.0,1.0,1.0,Less than once a month,Weekly,Stocks,No,GB,1000,1000.0
3690,f0l6tgle,cv9yjdhy,2,Trade_ends,2021-11-17 20:19:28.160272+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",True,0.02,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,1,Female,47.0,undergraduate: 4th year,7,7,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,Do not know,GB,4,0.0
3697,m9b4175i,cv9yjdhy,2,Trade_ends,2021-11-17 20:19:31.346703+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",False,0.02,False,0.0,10.0,30.0,0,3,6,2.0,1,0,0,0,1,0,Female,46.0,high-school graduate,17,5,Other,0.0,1.0,0.0,Less than once a month,Weekly,Stocks,Do not know,GB,6,0.0
3725,5np0t973,cv9yjdhy,2,Trade_ends,2021-11-17 20:19:59.383208+00:00,"{""currentPrice"": 16, ""priceIndex"": 8, ""secs_since_round_starts"": 20}",True,0.02,False,16.0,10.0,30.0,16,8,20,2.0,0,1,0,0,1,1,Female,35.0,undergraduate: 3d year,35,5,Other,0.0,1.0,1.0,Less than once a month,Weekly,Stocks,No,GB,1000,1000.0
3733,zdhq5l17,cv9yjdhy,2,Trade_ends,2021-11-17 20:20:07.052366+00:00,"{""currentPrice"": 27, ""priceIndex"": 14, ""secs_since_round_starts"": 30}",True,0.02,False,27.0,10.0,30.0,27,14,30,2.0,0,1,0,0,1,1,Male,20.0,undergraduate: 2nd year,8,8,Other,0.0,1.0,1.0,Monthly,Monthly,Stocks,No,GB,1000,1000.0
3763,9jkg3rn6,cv9yjdhy,2,Trade_ends,2021-11-17 20:20:34.951729+00:00,"{""currentPrice"": 21, ""priceIndex"": 9, ""secs_since_round_starts"": 21}",False,0.02,False,21.0,10.0,30.0,21,9,21,2.0,0,1,0,0,1,0,Female,27.0,master,30,9,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,Do not know,CA,1000,1000.0
3770,t58yoetx,hgp2owka,2,Trade_ends,2021-11-17 20:20:42.705149+00:00,"{""currentPrice"": 13, ""priceIndex"": 3, ""secs_since_round_starts"": 8}",True,0.02,False,13.0,10.0,30.0,13,3,8,2.0,0,1,0,0,1,1,Male,26.0,master,24,5,Other,0.0,0.0,0.0,Less than once a month,Weekly,Bonds,No,PT,1000,1000.0
3791,8ja9lg7c,cv9yjdhy,2,Trade_ends,2021-11-17 20:21:01.953270+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 10}",False,0.02,False,0.0,10.0,30.0,0,5,10,2.0,1,0,0,0,1,0,Female,34.0,high-school graduate,26,9,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,US,10,0.0
3792,v2t5yccr,cv9yjdhy,2,Trade_ends,2021-11-17 20:21:02.442663+00:00,"{""currentPrice"": 0, ""priceIndex"": 22, ""secs_since_round_starts"": 44}",False,0.02,False,0.0,10.0,30.0,0,22,44,2.0,1,0,0,0,1,0,Male,20.0,high-school graduate,30,4,Other,0.0,1.0,1.0,Weekly,Daily,Stocks,Do not know,CA,44,0.0
3802,u31end3g,cv9yjdhy,2,Trade_ends,2021-11-17 20:21:09.951724+00:00,"{""currentPrice"": 38, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",False,0.02,False,38.0,10.0,30.0,38,30,60,2.0,0,0,1,0,1,0,Male,42.0,undergraduate: 4th year,47,9,Other,0.0,1.0,1.0,Less than once a month,Daily,Stocks,No,GB,60,1000.0
3805,uh3j5nt9,cv9yjdhy,2,Trade_ends,2021-11-17 20:21:12.862535+00:00,"{""currentPrice"": 0, ""priceIndex"": 14, ""secs_since_round_starts"": 28}",True,0.02,False,0.0,10.0,30.0,0,14,28,2.0,1,0,0,0,1,1,Female,35.0,undergraduate: 4th year,51,7,Other,0.0,0.0,0.0,Less than once a month,Monthly,Stocks,No,GB,28,0.0
3815,00oxuujy,hgp2owka,2,Trade_ends,2021-11-17 20:21:26.852990+00:00,"{""currentPrice"": 17, ""priceIndex"": 10, ""secs_since_round_starts"": 22}",False,0.02,False,17.0,10.0,30.0,17,10,22,2.0,0,1,0,0,1,0,Female,36.0,master,5,5,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,GB,1000,1000.0
3836,dmhyctq7,hgp2owka,2,Trade_ends,2021-11-17 20:21:56.747864+00:00,"{""currentPrice"": 26, ""priceIndex"": 12, ""secs_since_round_starts"": 25}",True,0.02,False,26.0,10.0,30.0,26,12,25,2.0,0,1,0,0,1,1,Male,29.0,master,37,8,Other,0.0,1.0,1.0,Less than once a month,Multiple times a day,Cryptocurrencies,No,GB,1000,1000.0
3839,c378ryly,cv9yjdhy,2,Trade_ends,2021-11-17 20:21:59.460555+00:00,"{""currentPrice"": 30, ""priceIndex"": 19, ""secs_since_round_starts"": 41}",False,0.02,False,30.0,10.0,30.0,30,19,41,2.0,0,1,0,0,1,0,Male,29.0,undergraduate: 4th year,8,8,Other,0.0,1.0,1.0,Weekly,Multiple times a day,Stocks,No,CA,1000,1000.0
3860,9nocsucu,hgp2owka,2,Trade_ends,2021-11-17 20:22:28.114318+00:00,"{""currentPrice"": 22, ""priceIndex"": 12, ""secs_since_round_starts"": 26}",True,0.02,False,22.0,10.0,30.0,22,12,26,2.0,0,1,0,0,1,1,Female,27.0,master,21,6,Finance,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,No,GB,1000,1000.0
3862,pxn8fnjg,cv9yjdhy,2,Trade_ends,2021-11-17 20:22:33.915058+00:00,"{""currentPrice"": 17, ""priceIndex"": 4, ""secs_since_round_starts"": 10}",False,0.02,False,17.0,10.0,30.0,17,4,10,2.0,0,1,0,0,1,0,Female,21.0,undergraduate: 3d year,5,5,Economics,0.0,1.0,1.0,Less than once a month,Weekly,Cryptocurrencies,No,GB,1000,1000.0
3869,z83zyorm,hgp2owka,2,Trade_ends,2021-11-17 20:22:44.606223+00:00,"{""currentPrice"": 0, ""priceIndex"": 8, ""secs_since_round_starts"": 16}",True,0.02,False,0.0,10.0,30.0,0,8,16,2.0,1,0,0,0,1,1,Male,43.0,master,10,10,Finance,0.0,1.0,0.0,Monthly,Daily,Stocks,No,GB,16,0.0
3882,euw67ex0,hgp2owka,2,Trade_ends,2021-11-17 20:22:59.213324+00:00,"{""currentPrice"": 12, ""priceIndex"": 2, ""secs_since_round_starts"": 20}",False,0.02,False,12.0,10.0,30.0,12,2,20,2.0,0,1,0,0,1,0,Female,29.0,MBA,19,7,Other Management,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,IN,1000,1000.0
3898,0swsqtez,cv9yjdhy,2,Trade_ends,2021-11-17 20:23:25.549098+00:00,"{""currentPrice"": 15, ""priceIndex"": 4, ""secs_since_round_starts"": 11}",True,0.02,False,15.0,10.0,30.0,15,4,11,2.0,0,1,0,0,1,1,Male,51.0,high-school graduate,25,8,Finance,1.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,GB,1000,1000.0
3911,bn0igxv1,hgp2owka,2,Trade_ends,2021-11-17 20:23:46.483886+00:00,"{""currentPrice"": 0, ""priceIndex"": 13, ""secs_since_round_starts"": 26}",True,0.02,False,0.0,10.0,30.0,0,13,26,2.0,1,0,0,0,1,1,Male,43.0,PhD,49,11,Other,0.0,1.0,0.0,Less than once a month,Monthly,Stocks,No,GB,26,0.0
3913,3zx0deep,cv9yjdhy,2,Trade_ends,2021-11-17 20:23:47.736860+00:00,"{""currentPrice"": 31, ""priceIndex"": 21, ""secs_since_round_starts"": 44}",False,0.02,False,31.0,10.0,30.0,31,21,44,2.0,0,1,0,0,1,0,Female,28.0,undergraduate: 3d year,34,9,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,GB,1000,1000.0
3938,x9o4eqck,cv9yjdhy,2,Trade_ends,2021-11-17 20:24:27.766762+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",False,0.02,False,0.0,10.0,30.0,0,2,4,2.0,1,0,0,0,1,0,Male,22.0,undergraduate: 1st year,49,8,Other,0.0,1.0,1.0,Daily,Multiple times a day,Cryptocurrencies,No,CA,4,0.0
3946,9h0vwofy,cv9yjdhy,2,Trade_ends,2021-11-17 20:24:45.034033+00:00,"{""currentPrice"": 16, ""priceIndex"": 8, ""secs_since_round_starts"": 19}",True,0.02,False,16.0,10.0,30.0,16,8,19,2.0,0,1,0,0,1,1,Female,49.0,undergraduate: 4th year,8,8,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,GB,1000,1000.0
3957,zb4a3l7w,hgp2owka,2,Trade_ends,2021-11-17 20:25:02.931092+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",True,0.02,False,0.0,10.0,30.0,0,3,6,2.0,1,0,0,0,1,1,Female,27.0,master,27,5,Other,0.0,0.0,1.0,Less than once a month,Weekly,Stocks,No,AT,6,0.0
3965,yalz1scp,hgp2owka,2,Trade_ends,2021-11-17 20:25:18.152592+00:00,"{""currentPrice"": 33, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",False,0.02,False,33.0,10.0,30.0,33,30,60,2.0,0,0,1,0,1,0,Female,46.0,PhD,32,7,Other,0.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,GB,60,1000.0
3967,x14mcy9g,hgp2owka,2,Trade_ends,2021-11-17 20:25:21.837432+00:00,"{""currentPrice"": 0, ""priceIndex"": 13, ""secs_since_round_starts"": 26}",False,0.02,False,0.0,10.0,30.0,0,13,26,2.0,1,0,0,0,1,0,Male,34.0,master,32,9,Other,0.0,0.0,1.0,Monthly,Weekly,Stocks,No,PT,26,0.0
3968,nzpzl0lo,hgp2owka,2,Trade_ends,2021-11-17 20:25:25.582256+00:00,"{""currentPrice"": 23, ""priceIndex"": 9, ""secs_since_round_starts"": 21}",False,0.02,False,23.0,10.0,30.0,23,9,21,2.0,0,1,0,0,1,0,Female,29.0,master,31,7,Other,0.0,0.0,0.0,Less than once a month,Monthly,Stocks,No,DE,1000,1000.0
3977,6zc4u4hz,cv9yjdhy,2,Trade_ends,2021-11-17 20:25:38.842139+00:00,"{""currentPrice"": 33, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",True,0.02,False,33.0,10.0,30.0,33,30,60,2.0,0,0,1,0,1,1,Male,44.0,undergraduate: 2nd year,36,8,Finance,0.0,1.0,1.0,Less than once a month,Daily,Stocks,No,GB,60,1000.0
3984,fo61pcwb,cv9yjdhy,2,Trade_ends,2021-11-17 20:25:48.472870+00:00,"{""currentPrice"": 20, ""priceIndex"": 14, ""secs_since_round_starts"": 35}",False,0.02,False,20.0,10.0,30.0,20,14,35,2.0,0,1,0,0,1,0,Male,49.0,high-school graduate,25,4,Other,0.0,0.0,0.0,Monthly,Daily,Stocks,Do not know,GB,1000,1000.0
3994,hyejsi44,cv9yjdhy,2,Trade_ends,2021-11-17 20:26:07.210489+00:00,"{""currentPrice"": 13, ""priceIndex"": 5, ""secs_since_round_starts"": 12}",False,0.02,False,13.0,10.0,30.0,13,5,12,2.0,0,1,0,0,1,0,Male,29.0,undergraduate: 4th year,25,9,Other,0.0,0.0,1.0,Less than once a month,Weekly,Stocks,Do not know,CA,1000,1000.0
4034,vw6it8rh,hgp2owka,2,Trade_ends,2021-11-17 20:27:30.460123+00:00,"{""currentPrice"": 26, ""priceIndex"": 18, ""secs_since_round_starts"": 40}",False,0.02,False,26.0,10.0,30.0,26,18,40,2.0,0,1,0,0,1,0,Female,31.0,master,32,4,Other,0.0,0.0,1.0,Less than once a month,Daily,Stocks,Do not know,GB,1000,1000.0
4038,jmv48tuk,cv9yjdhy,2,Trade_ends,2021-11-17 20:27:38.963807+00:00,"{""currentPrice"": 30, ""priceIndex"": 18, ""secs_since_round_starts"": 38}",False,0.02,False,30.0,10.0,30.0,30,18,38,2.0,0,1,0,0,1,0,Male,34.0,undergraduate: 4th year,2,2,Other,0.0,1.0,0.0,Monthly,Weekly,Cryptocurrencies,No,CA,1000,1000.0
4041,46cwwf01,hgp2owka,2,Trade_ends,2021-11-17 20:27:46.366440+00:00,"{""currentPrice"": 45, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",True,0.02,False,45.0,10.0,30.0,45,30,60,2.0,0,0,1,0,1,1,Male,58.0,master,10,10,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,GB,60,1000.0
4048,2i36at5o,cv9yjdhy,2,Trade_ends,2021-11-17 20:28:02.321720+00:00,"{""currentPrice"": 41, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",True,0.02,False,41.0,10.0,30.0,41,30,60,2.0,0,0,1,0,1,1,Male,40.0,undergraduate: 4th year,28,8,Other Management,0.0,1.0,1.0,Monthly,Less than once a month,Stocks,No,GB,60,1000.0
4049,a33cpf75,cv9yjdhy,2,Trade_ends,2021-11-17 20:28:04.679835+00:00,"{""currentPrice"": 15, ""priceIndex"": 6, ""secs_since_round_starts"": 13}",False,0.02,False,15.0,10.0,30.0,15,6,13,2.0,0,1,0,0,1,0,Female,31.0,high-school graduate,23,8,Other,0.0,0.0,0.0,Less than once a month,Monthly,Cryptocurrencies,No,GB,1000,1000.0
4050,hiasoh7q,hgp2owka,2,Trade_ends,2021-11-17 20:28:04.842702+00:00,"{""currentPrice"": 0, ""priceIndex"": 25, ""secs_since_round_starts"": 50}",False,0.02,False,0.0,10.0,30.0,0,25,50,2.0,1,0,0,0,1,0,Female,27.0,master,11,11,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,CA,50,0.0
4053,1nx579w6,hgp2owka,2,Trade_ends,2021-11-17 20:28:13.727323+00:00,"{""currentPrice"": 11, ""priceIndex"": 1, ""secs_since_round_starts"": 4}",False,0.02,False,11.0,10.0,30.0,11,1,4,2.0,0,1,0,0,1,0,Male,26.0,master,20,9,Economics,1.0,1.0,1.0,Monthly,Weekly,Stocks,No,GB,1000,1000.0
4058,gqf0h3xo,cv9yjdhy,2,Trade_ends,2021-11-17 20:28:20.778190+00:00,"{""currentPrice"": 38, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",True,0.02,False,38.0,10.0,30.0,38,30,60,2.0,0,0,1,0,1,1,Male,30.0,undergraduate: 4th year,5,5,Other,0.0,1.0,1.0,Monthly,Monthly,Stocks,No,GB,60,1000.0
4067,ulf2ryv6,hgp2owka,2,Trade_ends,2021-11-17 20:28:36.377026+00:00,"{""currentPrice"": 35, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",True,0.02,False,35.0,10.0,30.0,35,30,60,2.0,0,0,1,0,1,1,Male,23.0,master,29,8,Other Management,0.0,1.0,1.0,Less than once a month,Weekly,Stocks,No,PL,60,1000.0
4109,6gnrhjs7,hgp2owka,2,Trade_ends,2021-11-17 20:30:17.270016+00:00,"{""currentPrice"": 0, ""priceIndex"": 11, ""secs_since_round_starts"": 22}",True,0.02,False,0.0,10.0,30.0,0,11,22,2.0,1,0,0,0,1,1,Female,23.0,master,8,8,Other,1.0,1.0,1.0,Less than once a month,Weekly,Stocks,No,US,22,0.0
4120,zfopjbgy,hgp2owka,2,Trade_ends,2021-11-17 20:30:58.867703+00:00,"{""currentPrice"": 46, ""priceIndex"": 30, ""secs_since_round_starts"": 60}",True,0.02,False,46.0,10.0,30.0,46,30,60,2.0,0,0,1,0,1,1,Male,41.0,MBA,28,7,Other Management,0.0,1.0,1.0,Monthly,Daily,Cryptocurrencies,No,GB,60,1000.0
4140,8zk94pya,hgp2owka,2,Trade_ends,2021-11-17 20:32:58.282131+00:00,"{""currentPrice"": 11, ""priceIndex"": 1, ""secs_since_round_starts"": 8}",True,0.02,False,11.0,10.0,30.0,11,1,8,2.0,0,1,0,0,1,1,Female,64.0,master,21,4,Other,0.0,0.0,0.0,Less than once a month,Monthly,Stocks,No,GB,1000,1000.0
4142,qlsmdkp4,hgp2owka,2,Trade_ends,2021-11-17 20:32:59.324908+00:00,"{""currentPrice"": 24, ""priceIndex"": 14, ""secs_since_round_starts"": 31}",True,0.02,False,24.0,10.0,30.0,24,14,31,2.0,0,1,0,0,1,1,Female,27.0,master,20,3,Other,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,Do not know,US,1000,1000.0
4145,1bmjajzy,hgp2owka,2,Trade_ends,2021-11-17 20:33:19.757572+00:00,"{""currentPrice"": 28, ""priceIndex"": 19, ""secs_since_round_starts"": 40}",True,0.02,False,28.0,10.0,30.0,28,19,40,2.0,0,1,0,0,1,1,Female,26.0,master,33,5,Other,1.0,1.0,0.0,Less than once a month,Monthly,Stocks,No,GB,1000,1000.0
4153,c80d02gq,hgp2owka,2,Trade_ends,2021-11-17 20:34:10.320992+00:00,"{""currentPrice"": 28, ""priceIndex"": 15, ""secs_since_round_starts"": 33}",False,0.02,False,28.0,10.0,30.0,28,15,33,2.0,0,1,0,0,1,0,Male,26.0,master,9,9,Other,0.0,1.0,1.0,Multiple times a day,Multiple times a day,Stocks,No,IN,1000,1000.0
4158,ig2hp9nx,hgp2owka,2,Trade_ends,2021-11-17 20:34:34.284534+00:00,"{""currentPrice"": 0, ""priceIndex"": 4, ""secs_since_round_starts"": 8}",True,0.02,False,0.0,10.0,30.0,0,4,8,2.0,1,0,0,0,1,1,Male,29.0,master,8,8,Other,0.0,1.0,1.0,Less than once a month,Monthly,Stocks,No,GB,8,0.0
4163,61gg33wt,hgp2owka,2,Trade_ends,2021-11-17 20:34:51.539805+00:00,"{""currentPrice"": 21, ""priceIndex"": 12, ""secs_since_round_starts"": 27}",False,0.02,False,21.0,10.0,30.0,21,12,27,2.0,0,1,0,0,1,0,Male,45.0,master,28,7,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,US,1000,1000.0
